success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,slider_start,ID,set_ID,prob,amount,last_location,actual_choice,actual_EV,binary_id,trinary_id,catch,A_key,D_key,choice_prob,choice_amount,potential_prize_prob,potential_prize_amount,won_prize,remaining_budget,total_prize
,,,,,html-keyboard-response,467,1336497,0.0-39.0-1.16,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,4885,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>70%</span>
                    </p>",d,binary,,,,,,,A,25.2,3,3,0,B,A,70,36,,,,,
,,,,,html-keyboard-response,468,1337631,0.0-39.0-0.17,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,469,1342873,0.0-39.0-1.17,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,5241,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪79</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>60%</span>
                    </p>",a,binary,,,,,,,B,31.6,9,9,0,B,A,40,79,,,,,
,,,,,html-keyboard-response,470,1344141,0.0-39.0-0.18,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,471,1348409,0.0-39.0-1.18,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,4267,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪76</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>65%</span>
                    </p>",a,binary,,,,,,,A,32.25,24,24,0,A,B,75,43,,,,,
,,,,,html-keyboard-response,472,1349019,0.0-39.0-0.19,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,473,1355601,0.0-39.0-1.19,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,6581,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>60%</span>
                    </p>",d,binary,,,,,,,A,25.8,7,7,0,B,A,60,43,,,,,
,,,,,html-keyboard-response,474,1356567,0.0-39.0-0.20,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,475,1361024,0.0-39.0-1.20,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,4457,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>45%</span>
                    </p>",d,binary,,,,,,,A,31.95,16,16,0,B,A,45,71,,,,,
,,,,,html-keyboard-response,476,1361796,0.0-39.0-0.21,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,477,1363929,0.0-39.0-1.21,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2132,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>50%</span>
                    </p>",a,binary,,,,,,,A,25.35,1,1,0,A,B,65,39,,,,,
,,,,,html-keyboard-response,478,1365212,0.0-39.0-0.22,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,479,1375985,0.0-39.0-1.22,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,10772,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,B,8.25,6,6,0,B,A,75,11,,,,,
,,,,,html-keyboard-response,480,1376794,0.0-39.0-0.23,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,481,1381620,0.0-39.0-1.23,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,4825,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,B,23.2,21,21,0,B,A,40,58,,,,,
,,,,,html-keyboard-response,482,1382669,0.0-39.0-0.24,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,483,1386965,0.0-39.0-1.24,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,4295,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>65%</span>
                    </p>",d,binary,,,,,,,A,25.35,15,15,0,B,A,65,39,,,,,
,,,,,html-keyboard-response,484,1388202,0.0-39.0-0.25,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,485,1398102,0.0-39.0-1.25,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,9899,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>30%</span>
                    </p>",a,binary,,,,,,,B,3,20,20,0,B,A,75,4,,,,,
,,,,,html-keyboard-response,486,1399187,0.0-39.0-0.26,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,487,1402533,0.0-39.0-1.26,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3345,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>55%</span>
                    </p>",a,binary,,,,,,,A,32.25,26,26,0,A,B,75,43,,,,,
,,,,,html-keyboard-response,488,1403322,0.0-39.0-0.27,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,489,1407245,0.0-39.0-1.27,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3922,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>50%</span>
                    </p>",d,binary,,,,,,,A,9,28,28,1,B,A,50,18,,,,,
,,,,,html-keyboard-response,490,1408351,0.0-39.0-0.28,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,491,1413557,0.0-39.0-1.28,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,5205,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>30%</span>
                    </p>",d,binary,,,,,,,A,17.4,30,30,1,B,A,30,58,,,,,
,,,,,html-keyboard-response,492,1414465,0.0-39.0-0.29,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,493,1419981,0.0-39.0-1.29,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,5514,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                    </p>",d,binary,,,,,,,B,3,12,12,0,A,B,75,4,,,,,
,,,,,html-keyboard-response,494,1420994,0.0-40.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,495,1421695,0.0-41.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,,null,delay,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,496,1426581,0.0-42.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,4886,"<h1>הסוף</h1>
        <p>אנו מודים לכם על ההשתתפות!
        <p>כעת נשחק את אחת ההגרלות שבחרתם.
        <brאנא המתינו לאחראים לצורך הרצת ההגרלה</p>", ,,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,497,1431693,0.0-43.0-0.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,5110,"<p style=""text-align: center;"">ההגרלה שנבחרה באקראי היא:</p>
                              <p style=""text-align: center;"">₪76
                                                          <br>65%</p>
                              <p style=""text-align: center;"">בחרתם לשלם לכל היותר: ₪10</p>", ,,,,,,,,,,,,,,,,,65,76,76,,130
,,,,,html-keyboard-response,498,1434717,0.0-43.0-1.0-0.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3022,"<p style=""text-align: center;"">המחיר שנקבע להשתתפות בהגרלה הוא:</p>
                 <p style=""text-align: center;"">₪26</p>
                 <p>המחיר גבוה 
                 מהמחיר שהצעתם, ולכן לא תשתתפו בהגרלה.</p>
                 <p>לחצו להמשך.</p>", ,,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,499,1450116,0.0-43.0-1.0-1.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,15399,"<p>שילמתם 26 מתוך התקציב של ₪80 ותשחקו בהגרלה:</p>
                    <p>ותשחקו את ההגרלה:</p>
                    <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                    <p>לחצו כדי לשחק את ההגרלה!</p>", ,,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,500,1515937,0.0-43.0-1.0-2.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,65823,"<p style=""text-align: center;"">₪76
                                                          <br>65%</p>
                        <p>זכיתם ב-₪76, בנוסף לתקציב הנותר שלכם.</p>
                        <p style=""text-align: center; color: #68d986;"">בסך הכל זכיתם ב-₪130.</p>
                        <p>אנא המתינו במסך זה.</p>", ,,,,,,,,,,,,,,,,,,,,,
